"entity_id","state","last_changed"
"sensor.sigen_consumed_power","1.269","2025-09-10 16:01:00.000Z"
"sensor.sigen_consumed_power","1.259","2025-09-10 16:02:00.000Z"
"sensor.sigen_consumed_power","1.21","2025-09-10 16:03:00.000Z"
"sensor.sigen_consumed_power","1.226","2025-09-10 16:04:00.000Z"
"sensor.sigen_consumed_power","1.232","2025-09-10 16:05:00.000Z"
"sensor.sigen_consumed_power","1.229","2025-09-10 16:06:00.000Z"
"sensor.sigen_consumed_power","1.246","2025-09-10 16:07:00.000Z"
"sensor.sigen_consumed_power","1.264","2025-09-10 16:08:00.000Z"
"sensor.sigen_consumed_power","1.263","2025-09-10 16:09:00.000Z"
"sensor.sigen_consumed_power","1.277","2025-09-10 16:10:00.000Z"
"sensor.sigen_consumed_power","1.257","2025-09-10 16:11:00.000Z"
"sensor.sigen_consumed_power","1.376","2025-09-10 16:12:00.000Z"
"sensor.sigen_consumed_power","1.196","2025-09-10 16:13:00.000Z"
"sensor.sigen_consumed_power","1.217","2025-09-10 16:14:00.000Z"
"sensor.sigen_consumed_power","1.557","2025-09-10 16:15:00.000Z"
"sensor.sigen_consumed_power","1.307","2025-09-10 16:16:00.000Z"
"sensor.sigen_consumed_power","1.175","2025-09-10 16:17:00.000Z"
"sensor.sigen_consumed_power","1.239","2025-09-10 16:18:00.000Z"
"sensor.sigen_consumed_power","1.334","2025-09-10 16:19:00.000Z"
"sensor.sigen_consumed_power","1.219","2025-09-10 16:20:00.000Z"
"sensor.sigen_consumed_power","1.239","2025-09-10 16:21:00.000Z"
"sensor.sigen_consumed_power","1.314","2025-09-10 16:22:00.000Z"
"sensor.sigen_consumed_power","1.326","2025-09-10 16:23:00.000Z"
"sensor.sigen_consumed_power","1.382","2025-09-10 16:24:00.000Z"
"sensor.sigen_consumed_power","1.4","2025-09-10 16:25:00.000Z"
"sensor.sigen_consumed_power","1.383","2025-09-10 16:26:00.000Z"
"sensor.sigen_consumed_power","1.339","2025-09-10 16:27:00.000Z"
"sensor.sigen_consumed_power","1.313","2025-09-10 16:28:00.000Z"
"sensor.sigen_consumed_power","1.225","2025-09-10 16:29:00.000Z"
"sensor.sigen_consumed_power","1.167","2025-09-10 16:30:00.000Z"
"sensor.sigen_consumed_power","1.205","2025-09-10 16:31:00.000Z"
"sensor.sigen_consumed_power","1.1","2025-09-10 16:32:00.000Z"
"sensor.sigen_consumed_power","1.051","2025-09-10 16:33:00.000Z"
"sensor.sigen_consumed_power","1.056","2025-09-10 16:34:00.000Z"
"sensor.sigen_consumed_power","1.087","2025-09-10 16:35:00.000Z"
"sensor.sigen_consumed_power","1.278","2025-09-10 16:36:00.000Z"
"sensor.sigen_consumed_power","1.348","2025-09-10 16:37:00.000Z"
"sensor.sigen_consumed_power","1.364","2025-09-10 16:38:00.000Z"
"sensor.sigen_consumed_power","1.369","2025-09-10 16:39:00.000Z"
"sensor.sigen_consumed_power","1.363","2025-09-10 16:40:00.000Z"
"sensor.sigen_consumed_power","1.356","2025-09-10 16:41:00.000Z"
"sensor.sigen_consumed_power","1.376","2025-09-10 16:42:00.000Z"
"sensor.sigen_consumed_power","1.367","2025-09-10 16:43:00.000Z"
"sensor.sigen_consumed_power","1.303","2025-09-10 16:44:00.000Z"
"sensor.sigen_consumed_power","1.246","2025-09-10 16:45:00.000Z"
"sensor.sigen_consumed_power","1.172","2025-09-10 16:46:00.000Z"
"sensor.sigen_consumed_power","1.156","2025-09-10 16:47:00.000Z"
"sensor.sigen_consumed_power","1.071","2025-09-10 16:48:00.000Z"
"sensor.sigen_consumed_power","1.066","2025-09-10 16:49:00.000Z"
"sensor.sigen_consumed_power","1.179","2025-09-10 16:50:00.000Z"
"sensor.sigen_consumed_power","1.236","2025-09-10 16:51:00.000Z"
"sensor.sigen_consumed_power","1.302","2025-09-10 16:52:00.000Z"
"sensor.sigen_consumed_power","1.316","2025-09-10 16:53:00.000Z"
"sensor.sigen_consumed_power","1.293","2025-09-10 16:54:00.000Z"
"sensor.sigen_consumed_power","1.322","2025-09-10 16:55:00.000Z"
"sensor.sigen_consumed_power","1.309","2025-09-10 16:56:00.000Z"
"sensor.sigen_consumed_power","1.209","2025-09-10 16:57:00.000Z"
"sensor.sigen_consumed_power","1.262","2025-09-10 16:58:00.000Z"
"sensor.sigen_consumed_power","1.302","2025-09-10 16:59:00.000Z"
"sensor.sigen_consumed_power","1.315","2025-09-10 17:00:00.000Z"
"sensor.sigen_consumed_power","1.336","2025-09-10 17:01:00.000Z"
"sensor.sigen_consumed_power","1.344","2025-09-10 17:02:00.000Z"
"sensor.sigen_consumed_power","1.453","2025-09-10 17:03:00.000Z"
"sensor.sigen_consumed_power","1.375","2025-09-10 17:04:00.000Z"
"sensor.sigen_consumed_power","1.369","2025-09-10 17:05:00.000Z"
"sensor.sigen_consumed_power","1.314","2025-09-10 17:06:00.000Z"
"sensor.sigen_consumed_power","1.369","2025-09-10 17:07:00.000Z"
"sensor.sigen_consumed_power","1.36","2025-09-10 17:08:00.000Z"
"sensor.sigen_consumed_power","1.357","2025-09-10 17:09:00.000Z"
"sensor.sigen_consumed_power","1.374","2025-09-10 17:10:00.000Z"
"sensor.sigen_consumed_power","1.379","2025-09-10 17:11:00.000Z"
"sensor.sigen_consumed_power","1.382","2025-09-10 17:12:00.000Z"
"sensor.sigen_consumed_power","1.435","2025-09-10 17:13:00.000Z"
"sensor.sigen_consumed_power","1.426","2025-09-10 17:14:00.000Z"
"sensor.sigen_consumed_power","1.448","2025-09-10 17:15:00.000Z"
"sensor.sigen_consumed_power","1.414","2025-09-10 17:16:00.000Z"
"sensor.sigen_consumed_power","1.392","2025-09-10 17:17:00.000Z"
"sensor.sigen_consumed_power","1.447","2025-09-10 17:18:00.000Z"
"sensor.sigen_consumed_power","1.545","2025-09-10 17:19:00.000Z"
"sensor.sigen_consumed_power","1.468","2025-09-10 17:20:00.000Z"
"sensor.sigen_consumed_power","1.463","2025-09-10 17:21:00.000Z"
"sensor.sigen_consumed_power","1.456","2025-09-10 17:22:00.000Z"
"sensor.sigen_consumed_power","1.461","2025-09-10 17:23:00.000Z"
"sensor.sigen_consumed_power","1.469","2025-09-10 17:24:00.000Z"
"sensor.sigen_consumed_power","1.489","2025-09-10 17:25:00.000Z"
"sensor.sigen_consumed_power","1.498","2025-09-10 17:26:00.000Z"
"sensor.sigen_consumed_power","1.505","2025-09-10 17:27:00.000Z"
"sensor.sigen_consumed_power","1.395","2025-09-10 17:28:00.000Z"
"sensor.sigen_consumed_power","1.469","2025-09-10 17:29:00.000Z"
"sensor.sigen_consumed_power","1.508","2025-09-10 17:30:00.000Z"
"sensor.sigen_consumed_power","1.505","2025-09-10 17:31:00.000Z"
"sensor.sigen_consumed_power","1.498","2025-09-10 17:32:00.000Z"
"sensor.sigen_consumed_power","1.525","2025-09-10 17:33:00.000Z"
"sensor.sigen_consumed_power","1.512","2025-09-10 17:34:00.000Z"
"sensor.sigen_consumed_power","1.746","2025-09-10 17:35:00.000Z"
"sensor.sigen_consumed_power","1.897","2025-09-10 17:36:00.000Z"
"sensor.sigen_consumed_power","1.821","2025-09-10 17:37:00.000Z"
"sensor.sigen_consumed_power","1.818","2025-09-10 17:38:00.000Z"
"sensor.sigen_consumed_power","1.801","2025-09-10 17:39:00.000Z"
"sensor.sigen_consumed_power","1.8","2025-09-10 17:40:00.000Z"
"sensor.sigen_consumed_power","1.802","2025-09-10 17:41:00.000Z"
"sensor.sigen_consumed_power","1.807","2025-09-10 17:42:00.000Z"
"sensor.sigen_consumed_power","1.827","2025-09-10 17:43:00.000Z"
"sensor.sigen_consumed_power","1.889","2025-09-10 17:44:00.000Z"
"sensor.sigen_consumed_power","1.912","2025-09-10 17:45:00.000Z"
"sensor.sigen_consumed_power","2.013","2025-09-10 17:46:00.000Z"
"sensor.sigen_consumed_power","2.077","2025-09-10 17:47:00.000Z"
"sensor.sigen_consumed_power","2.07","2025-09-10 17:48:00.000Z"
"sensor.sigen_consumed_power","1.987","2025-09-10 17:49:00.000Z"
"sensor.sigen_consumed_power","1.95","2025-09-10 17:50:00.000Z"
"sensor.sigen_consumed_power","1.919","2025-09-10 17:51:00.000Z"
"sensor.sigen_consumed_power","1.789","2025-09-10 17:52:00.000Z"
"sensor.sigen_consumed_power","1.719","2025-09-10 17:53:00.000Z"
"sensor.sigen_consumed_power","1.776","2025-09-10 17:54:00.000Z"
"sensor.sigen_consumed_power","1.696","2025-09-10 17:55:00.000Z"
"sensor.sigen_consumed_power","1.756","2025-09-10 17:56:00.000Z"
"sensor.sigen_consumed_power","1.801","2025-09-10 17:57:00.000Z"
"sensor.sigen_consumed_power","1.734","2025-09-10 17:58:00.000Z"
"sensor.sigen_consumed_power","1.647","2025-09-10 17:59:00.000Z"
"sensor.sigen_consumed_power","1.658","2025-09-10 18:00:00.000Z"
"sensor.sigen_consumed_power","1.648","2025-09-10 18:01:00.000Z"
"sensor.sigen_consumed_power","1.695","2025-09-10 18:02:00.000Z"
"sensor.sigen_consumed_power","1.677","2025-09-10 18:03:00.000Z"
"sensor.sigen_consumed_power","1.622","2025-09-10 18:04:00.000Z"
"sensor.sigen_consumed_power","1.626","2025-09-10 18:05:00.000Z"
"sensor.sigen_consumed_power","1.659","2025-09-10 18:06:00.000Z"
"sensor.sigen_consumed_power","1.74","2025-09-10 18:07:00.000Z"
"sensor.sigen_consumed_power","1.673","2025-09-10 18:08:00.000Z"
"sensor.sigen_consumed_power","1.652","2025-09-10 18:09:00.000Z"
"sensor.sigen_consumed_power","1.605","2025-09-10 18:10:00.000Z"
"sensor.sigen_consumed_power","1.597","2025-09-10 18:11:00.000Z"
"sensor.sigen_consumed_power","1.6","2025-09-10 18:12:00.000Z"
"sensor.sigen_consumed_power","1.624","2025-09-10 18:13:00.000Z"
"sensor.sigen_consumed_power","1.609","2025-09-10 18:14:00.000Z"
"sensor.sigen_consumed_power","1.611","2025-09-10 18:15:00.000Z"
"sensor.sigen_consumed_power","1.601","2025-09-10 18:16:00.000Z"
"sensor.sigen_consumed_power","1.607","2025-09-10 18:17:00.000Z"
"sensor.sigen_consumed_power","1.44","2025-09-10 18:18:00.000Z"
"sensor.sigen_consumed_power","2.705","2025-09-10 18:19:00.000Z"
"sensor.sigen_consumed_power","3.736","2025-09-10 18:20:00.000Z"
"sensor.sigen_consumed_power","3.775","2025-09-10 18:21:00.000Z"
"sensor.sigen_consumed_power","3.742","2025-09-10 18:22:00.000Z"
"sensor.sigen_consumed_power","3.819","2025-09-10 18:23:00.000Z"
"sensor.sigen_consumed_power","3.74","2025-09-10 18:24:00.000Z"
"sensor.sigen_consumed_power","5.186","2025-09-10 18:25:00.000Z"
"sensor.sigen_consumed_power","4.598","2025-09-10 18:26:00.000Z"
"sensor.sigen_consumed_power","6.432","2025-09-10 18:27:00.000Z"
"sensor.sigen_consumed_power","6.347","2025-09-10 18:28:00.000Z"
"sensor.sigen_consumed_power","4.227","2025-09-10 18:29:00.000Z"
"sensor.sigen_consumed_power","5.144","2025-09-10 18:30:00.000Z"
"sensor.sigen_consumed_power","4.648","2025-09-10 18:31:00.000Z"
"sensor.sigen_consumed_power","3.357","2025-09-10 18:32:00.000Z"
"sensor.sigen_consumed_power","1.697","2025-09-10 18:33:00.000Z"
"sensor.sigen_consumed_power","2.782","2025-09-10 18:34:00.000Z"
"sensor.sigen_consumed_power","1.854","2025-09-10 18:35:00.000Z"
"sensor.sigen_consumed_power","3.532","2025-09-10 18:36:00.000Z"
"sensor.sigen_consumed_power","2.685","2025-09-10 18:37:00.000Z"
"sensor.sigen_consumed_power","2.959","2025-09-10 18:38:00.000Z"
"sensor.sigen_consumed_power","1.497","2025-09-10 18:39:00.000Z"
"sensor.sigen_consumed_power","5.728","2025-09-10 18:40:00.000Z"
"sensor.sigen_consumed_power","1.478","2025-09-10 18:41:00.000Z"
"sensor.sigen_consumed_power","2.925","2025-09-10 18:42:00.000Z"
"sensor.sigen_consumed_power","1.494","2025-09-10 18:43:00.000Z"
"sensor.sigen_consumed_power","5.706","2025-09-10 18:44:00.000Z"
"sensor.sigen_consumed_power","4.864","2025-09-10 18:45:00.000Z"
"sensor.sigen_consumed_power","3.64","2025-09-10 18:46:00.000Z"
"sensor.sigen_consumed_power","3.632","2025-09-10 18:47:00.000Z"
"sensor.sigen_consumed_power","2.867","2025-09-10 18:48:00.000Z"
"sensor.sigen_consumed_power","1.387","2025-09-10 18:49:00.000Z"
"sensor.sigen_consumed_power","3.375","2025-09-10 18:50:00.000Z"
"sensor.sigen_consumed_power","1.771","2025-09-10 18:51:00.000Z"
"sensor.sigen_consumed_power","1.429","2025-09-10 18:52:00.000Z"
"sensor.sigen_consumed_power","1.424","2025-09-10 18:53:00.000Z"
"sensor.sigen_consumed_power","1.414","2025-09-10 18:54:00.000Z"
"sensor.sigen_consumed_power","1.462","2025-09-10 18:55:00.000Z"
"sensor.sigen_consumed_power","1.409","2025-09-10 18:56:00.000Z"
"sensor.sigen_consumed_power","1.368","2025-09-10 18:57:00.000Z"
"sensor.sigen_consumed_power","1.24","2025-09-10 18:58:00.000Z"
"sensor.sigen_consumed_power","1.245","2025-09-10 18:59:00.000Z"
"sensor.sigen_consumed_power","1.255","2025-09-10 19:00:00.000Z"
"sensor.sigen_consumed_power","1.259","2025-09-10 19:01:00.000Z"
"sensor.sigen_consumed_power","1.257","2025-09-10 19:02:00.000Z"
"sensor.sigen_consumed_power","1.251","2025-09-10 19:03:00.000Z"
"sensor.sigen_consumed_power","1.295","2025-09-10 19:04:00.000Z"
"sensor.sigen_consumed_power","1.322","2025-09-10 19:05:00.000Z"
"sensor.sigen_consumed_power","1.31","2025-09-10 19:06:00.000Z"
"sensor.sigen_consumed_power","1.313","2025-09-10 19:07:00.000Z"
"sensor.sigen_consumed_power","1.307","2025-09-10 19:08:00.000Z"
"sensor.sigen_consumed_power","1.306","2025-09-10 19:09:00.000Z"
"sensor.sigen_consumed_power","1.311","2025-09-10 19:10:00.000Z"
"sensor.sigen_consumed_power","1.412","2025-09-10 19:11:00.000Z"
"sensor.sigen_consumed_power","1.334","2025-09-10 19:12:00.000Z"
"sensor.sigen_consumed_power","1.308","2025-09-10 19:13:00.000Z"
"sensor.sigen_consumed_power","1.312","2025-09-10 19:14:00.000Z"
"sensor.sigen_consumed_power","1.316","2025-09-10 19:15:00.000Z"
"sensor.sigen_consumed_power","1.312","2025-09-10 19:16:00.000Z"
"sensor.sigen_consumed_power","1.31","2025-09-10 19:17:00.000Z"
"sensor.sigen_consumed_power","1.302","2025-09-10 19:18:00.000Z"
"sensor.sigen_consumed_power","1.307","2025-09-10 19:19:00.000Z"
"sensor.sigen_consumed_power","1.304","2025-09-10 19:20:00.000Z"
"sensor.sigen_consumed_power","1.266","2025-09-10 19:21:00.000Z"
"sensor.sigen_consumed_power","1.238","2025-09-10 19:22:00.000Z"
"sensor.sigen_consumed_power","1.638","2025-09-10 19:23:00.000Z"
"sensor.sigen_consumed_power","3.287","2025-09-10 19:24:00.000Z"
"sensor.sigen_consumed_power","4.029","2025-09-10 19:25:00.000Z"
"sensor.sigen_consumed_power","4.014","2025-09-10 19:26:00.000Z"
"sensor.sigen_consumed_power","4.118","2025-09-10 19:27:00.000Z"
"sensor.sigen_consumed_power","4.026","2025-09-10 19:28:00.000Z"
"sensor.sigen_consumed_power","4","2025-09-10 19:29:00.000Z"
"sensor.sigen_consumed_power","4.006","2025-09-10 19:30:00.000Z"
"sensor.sigen_consumed_power","4.203","2025-09-10 19:31:00.000Z"
"sensor.sigen_consumed_power","3.401","2025-09-10 19:32:00.000Z"
"sensor.sigen_consumed_power","1.964","2025-09-10 19:33:00.000Z"
"sensor.sigen_consumed_power","1.77","2025-09-10 19:34:00.000Z"
"sensor.sigen_consumed_power","4.009","2025-09-10 19:35:00.000Z"
"sensor.sigen_consumed_power","6.092","2025-09-10 19:36:00.000Z"
"sensor.sigen_consumed_power","6.297","2025-09-10 19:37:00.000Z"
"sensor.sigen_consumed_power","6.287","2025-09-10 19:38:00.000Z"
"sensor.sigen_consumed_power","6.267","2025-09-10 19:39:00.000Z"
"sensor.sigen_consumed_power","4.914","2025-09-10 19:40:00.000Z"
"sensor.sigen_consumed_power","2.364","2025-09-10 19:41:00.000Z"
"sensor.sigen_consumed_power","1.609","2025-09-10 19:42:00.000Z"
"sensor.sigen_consumed_power","3.031","2025-09-10 19:43:00.000Z"
"sensor.sigen_consumed_power","3.878","2025-09-10 19:44:00.000Z"
"sensor.sigen_consumed_power","3.846","2025-09-10 19:45:00.000Z"
"sensor.sigen_consumed_power","3.848","2025-09-10 19:46:00.000Z"
"sensor.sigen_consumed_power","3.844","2025-09-10 19:47:00.000Z"
"sensor.sigen_consumed_power","3.831","2025-09-10 19:48:00.000Z"
"sensor.sigen_consumed_power","2.742","2025-09-10 19:49:00.000Z"
"sensor.sigen_consumed_power","1.628","2025-09-10 19:50:00.000Z"
"sensor.sigen_consumed_power","2.387","2025-09-10 19:51:00.000Z"
"sensor.sigen_consumed_power","3.858","2025-09-10 19:52:00.000Z"
"sensor.sigen_consumed_power","3.832","2025-09-10 19:53:00.000Z"
"sensor.sigen_consumed_power","3.749","2025-09-10 19:54:00.000Z"
"sensor.sigen_consumed_power","3.759","2025-09-10 19:55:00.000Z"
"sensor.sigen_consumed_power","3.749","2025-09-10 19:56:00.000Z"
"sensor.sigen_consumed_power","1.909","2025-09-10 19:57:00.000Z"
"sensor.sigen_consumed_power","1.55","2025-09-10 19:58:00.000Z"
"sensor.sigen_consumed_power","3.139","2025-09-10 19:59:00.000Z"
"sensor.sigen_consumed_power","5.102","2025-09-10 20:00:00.000Z"
"sensor.sigen_consumed_power","4.697","2025-09-10 20:01:00.000Z"
"sensor.sigen_consumed_power","3.756","2025-09-10 20:02:00.000Z"
"sensor.sigen_consumed_power","3.727","2025-09-10 20:03:00.000Z"
"sensor.sigen_consumed_power","2.44","2025-09-10 20:04:00.000Z"
"sensor.sigen_consumed_power","1.517","2025-09-10 20:05:00.000Z"
"sensor.sigen_consumed_power","2.648","2025-09-10 20:06:00.000Z"
"sensor.sigen_consumed_power","3.782","2025-09-10 20:07:00.000Z"
"sensor.sigen_consumed_power","3.702","2025-09-10 20:08:00.000Z"
"sensor.sigen_consumed_power","3.678","2025-09-10 20:09:00.000Z"
"sensor.sigen_consumed_power","3.686","2025-09-10 20:10:00.000Z"
"sensor.sigen_consumed_power","3.321","2025-09-10 20:11:00.000Z"
"sensor.sigen_consumed_power","1.508","2025-09-10 20:12:00.000Z"
"sensor.sigen_consumed_power","1.707","2025-09-10 20:13:00.000Z"
"sensor.sigen_consumed_power","3.699","2025-09-10 20:14:00.000Z"
"sensor.sigen_consumed_power","3.797","2025-09-10 20:15:00.000Z"
"sensor.sigen_consumed_power","3.762","2025-09-10 20:16:00.000Z"
"sensor.sigen_consumed_power","2.094","2025-09-10 20:17:00.000Z"
"sensor.sigen_consumed_power","1.376","2025-09-10 20:18:00.000Z"
"sensor.sigen_consumed_power","1.738","2025-09-10 20:19:00.000Z"
"sensor.sigen_consumed_power","2.029","2025-09-10 20:20:00.000Z"
"sensor.sigen_consumed_power","2.009","2025-09-10 20:21:00.000Z"
"sensor.sigen_consumed_power","2.028","2025-09-10 20:22:00.000Z"
"sensor.sigen_consumed_power","2.066","2025-09-10 20:23:00.000Z"
"sensor.sigen_consumed_power","2.11","2025-09-10 20:24:00.000Z"
"sensor.sigen_consumed_power","2.157","2025-09-10 20:25:00.000Z"
"sensor.sigen_consumed_power","3.041","2025-09-10 20:26:00.000Z"
"sensor.sigen_consumed_power","3.842","2025-09-10 20:27:00.000Z"
"sensor.sigen_consumed_power","1.977","2025-09-10 20:28:00.000Z"
"sensor.sigen_consumed_power","2.002","2025-09-10 20:29:00.000Z"
"sensor.sigen_consumed_power","2.343","2025-09-10 20:30:00.000Z"
"sensor.sigen_consumed_power","2.932","2025-09-10 20:31:00.000Z"
"sensor.sigen_consumed_power","2.812","2025-09-10 20:32:00.000Z"
"sensor.sigen_consumed_power","2.795","2025-09-10 20:33:00.000Z"
"sensor.sigen_consumed_power","2.824","2025-09-10 20:34:00.000Z"
"sensor.sigen_consumed_power","2.852","2025-09-10 20:35:00.000Z"
"sensor.sigen_consumed_power","2.835","2025-09-10 20:36:00.000Z"
"sensor.sigen_consumed_power","2.845","2025-09-10 20:37:00.000Z"
"sensor.sigen_consumed_power","2.86","2025-09-10 20:38:00.000Z"
"sensor.sigen_consumed_power","2.837","2025-09-10 20:39:00.000Z"
"sensor.sigen_consumed_power","4.51","2025-09-10 20:40:00.000Z"
"sensor.sigen_consumed_power","5.919","2025-09-10 20:41:00.000Z"
"sensor.sigen_consumed_power","4.513","2025-09-10 20:42:00.000Z"
"sensor.sigen_consumed_power","2.817","2025-09-10 20:43:00.000Z"
"sensor.sigen_consumed_power","4.942","2025-09-10 20:44:00.000Z"
"sensor.sigen_consumed_power","5.162","2025-09-10 20:45:00.000Z"
"sensor.sigen_consumed_power","3.804","2025-09-10 20:46:00.000Z"
"sensor.sigen_consumed_power","3.124","2025-09-10 20:47:00.000Z"
"sensor.sigen_consumed_power","3.019","2025-09-10 20:48:00.000Z"
"sensor.sigen_consumed_power","2.96","2025-09-10 20:49:00.000Z"
"sensor.sigen_consumed_power","2.939","2025-09-10 20:50:00.000Z"
"sensor.sigen_consumed_power","2.893","2025-09-10 20:51:00.000Z"
"sensor.sigen_consumed_power","2.883","2025-09-10 20:52:00.000Z"
"sensor.sigen_consumed_power","2.801","2025-09-10 20:53:00.000Z"
"sensor.sigen_consumed_power","2.821","2025-09-10 20:54:00.000Z"
"sensor.sigen_consumed_power","2.856","2025-09-10 20:55:00.000Z"
"sensor.sigen_consumed_power","2.762","2025-09-10 20:56:00.000Z"
"sensor.sigen_consumed_power","2.82","2025-09-10 20:57:00.000Z"
"sensor.sigen_consumed_power","2.825","2025-09-10 20:58:00.000Z"
"sensor.sigen_consumed_power","3.929","2025-09-10 20:59:00.000Z"
"sensor.sigen_consumed_power","4.785","2025-09-10 21:00:00.000Z"
"sensor.sigen_consumed_power","4.095","2025-09-10 21:01:00.000Z"
"sensor.sigen_consumed_power","2.819","2025-09-10 21:02:00.000Z"
"sensor.sigen_consumed_power","2.913","2025-09-10 21:03:00.000Z"
"sensor.sigen_consumed_power","2.79","2025-09-10 21:04:00.000Z"
"sensor.sigen_consumed_power","2.82","2025-09-10 21:05:00.000Z"
"sensor.sigen_consumed_power","2.809","2025-09-10 21:06:00.000Z"
"sensor.sigen_consumed_power","2.815","2025-09-10 21:07:00.000Z"
"sensor.sigen_consumed_power","2.921","2025-09-10 21:08:00.000Z"
"sensor.sigen_consumed_power","2.795","2025-09-10 21:09:00.000Z"
"sensor.sigen_consumed_power","2.791","2025-09-10 21:10:00.000Z"
"sensor.sigen_consumed_power","2.796","2025-09-10 21:11:00.000Z"
"sensor.sigen_consumed_power","2.765","2025-09-10 21:12:00.000Z"
"sensor.sigen_consumed_power","2.792","2025-09-10 21:13:00.000Z"
"sensor.sigen_consumed_power","2.722","2025-09-10 21:14:00.000Z"
"sensor.sigen_consumed_power","2.673","2025-09-10 21:15:00.000Z"
"sensor.sigen_consumed_power","2.666","2025-09-10 21:16:00.000Z"
"sensor.sigen_consumed_power","3.324","2025-09-10 21:17:00.000Z"
"sensor.sigen_consumed_power","4.646","2025-09-10 21:18:00.000Z"
"sensor.sigen_consumed_power","4.746","2025-09-10 21:19:00.000Z"
"sensor.sigen_consumed_power","4.654","2025-09-10 21:20:00.000Z"
"sensor.sigen_consumed_power","4.63","2025-09-10 21:21:00.000Z"
"sensor.sigen_consumed_power","4.582","2025-09-10 21:22:00.000Z"
"sensor.sigen_consumed_power","4.549","2025-09-10 21:23:00.000Z"
"sensor.sigen_consumed_power","4.582","2025-09-10 21:24:00.000Z"
"sensor.sigen_consumed_power","4.566","2025-09-10 21:25:00.000Z"
"sensor.sigen_consumed_power","4.572","2025-09-10 21:26:00.000Z"
"sensor.sigen_consumed_power","4.581","2025-09-10 21:27:00.000Z"
"sensor.sigen_consumed_power","4.596","2025-09-10 21:28:00.000Z"
"sensor.sigen_consumed_power","4.602","2025-09-10 21:29:00.000Z"
"sensor.sigen_consumed_power","4.687","2025-09-10 21:30:00.000Z"
"sensor.sigen_consumed_power","4.673","2025-09-10 21:31:00.000Z"
"sensor.sigen_consumed_power","4.634","2025-09-10 21:32:00.000Z"
"sensor.sigen_consumed_power","4.63","2025-09-10 21:33:00.000Z"
"sensor.sigen_consumed_power","4.623","2025-09-10 21:34:00.000Z"
"sensor.sigen_consumed_power","4.742","2025-09-10 21:35:00.000Z"
"sensor.sigen_consumed_power","4.621","2025-09-10 21:36:00.000Z"
"sensor.sigen_consumed_power","4.668","2025-09-10 21:37:00.000Z"
"sensor.sigen_consumed_power","4.649","2025-09-10 21:38:00.000Z"
"sensor.sigen_consumed_power","4.615","2025-09-10 21:39:00.000Z"
"sensor.sigen_consumed_power","4.648","2025-09-10 21:40:00.000Z"
"sensor.sigen_consumed_power","4.642","2025-09-10 21:41:00.000Z"
"sensor.sigen_consumed_power","4.689","2025-09-10 21:42:00.000Z"
"sensor.sigen_consumed_power","4.716","2025-09-10 21:43:00.000Z"
"sensor.sigen_consumed_power","4.683","2025-09-10 21:44:00.000Z"
"sensor.sigen_consumed_power","4.691","2025-09-10 21:45:00.000Z"
"sensor.sigen_consumed_power","4.68","2025-09-10 21:46:00.000Z"
"sensor.sigen_consumed_power","4.641","2025-09-10 21:47:00.000Z"
"sensor.sigen_consumed_power","4.636","2025-09-10 21:48:00.000Z"
"sensor.sigen_consumed_power","4.65","2025-09-10 21:49:00.000Z"
"sensor.sigen_consumed_power","4.654","2025-09-10 21:50:00.000Z"
"sensor.sigen_consumed_power","4.752","2025-09-10 21:51:00.000Z"
"sensor.sigen_consumed_power","4.626","2025-09-10 21:52:00.000Z"
"sensor.sigen_consumed_power","4.622","2025-09-10 21:53:00.000Z"
"sensor.sigen_consumed_power","4.616","2025-09-10 21:54:00.000Z"
"sensor.sigen_consumed_power","4.548","2025-09-10 21:55:00.000Z"
"sensor.sigen_consumed_power","4.553","2025-09-10 21:56:00.000Z"
"sensor.sigen_consumed_power","4.569","2025-09-10 21:57:00.000Z"
"sensor.sigen_consumed_power","4.575","2025-09-10 21:58:00.000Z"
"sensor.sigen_consumed_power","4.594","2025-09-10 21:59:00.000Z"
"sensor.sigen_consumed_power","4.576","2025-09-10 22:00:00.000Z"
"sensor.sigen_consumed_power","4.578","2025-09-10 22:01:00.000Z"
"sensor.sigen_consumed_power","4.567","2025-09-10 22:02:00.000Z"
"sensor.sigen_consumed_power","4.569","2025-09-10 22:03:00.000Z"
"sensor.sigen_consumed_power","4.522","2025-09-10 22:04:00.000Z"
"sensor.sigen_consumed_power","4.511","2025-09-10 22:05:00.000Z"
"sensor.sigen_consumed_power","4.532","2025-09-10 22:06:00.000Z"
"sensor.sigen_consumed_power","4.616","2025-09-10 22:07:00.000Z"
"sensor.sigen_consumed_power","4.482","2025-09-10 22:08:00.000Z"
"sensor.sigen_consumed_power","4.444","2025-09-10 22:09:00.000Z"
"sensor.sigen_consumed_power","4.436","2025-09-10 22:10:00.000Z"
"sensor.sigen_consumed_power","4.453","2025-09-10 22:11:00.000Z"
"sensor.sigen_consumed_power","4.455","2025-09-10 22:12:00.000Z"
"sensor.sigen_consumed_power","4.448","2025-09-10 22:13:00.000Z"
"sensor.sigen_consumed_power","4.449","2025-09-10 22:14:00.000Z"
"sensor.sigen_consumed_power","4.42","2025-09-10 22:15:00.000Z"
"sensor.sigen_consumed_power","4.459","2025-09-10 22:16:00.000Z"
"sensor.sigen_consumed_power","4.512","2025-09-10 22:17:00.000Z"
"sensor.sigen_consumed_power","4.513","2025-09-10 22:18:00.000Z"
